orderid,cashier,saledate,total
10114052019B0031,emp005,2019-05-14 16:58:45,90000.0
10114052019B0032,emp005,2019-05-14 17:00:17,135000.0
10114052019B0032,emp005,2019-05-14 17:00:17,135000.0
10114052019B0032,emp005,2019-05-14 17:00:17,135000.0
10112052019B0250,emp009,2019-05-12 17:41:13,90000.0
10112052019B0250,emp009,2019-05-12 17:41:13,90000.0
10007052019B0178,emp014,2019-05-07 15:56:52,90000.0
10007052019B0178,emp014,2019-05-07 15:56:52,90000.0
10105052019B0071,emp011,2019-05-05 10:52:06,135000.0
10105052019B0071,emp011,2019-05-05 10:52:06,135000.0
10105052019B0071,emp011,2019-05-05 10:52:06,135000.0
10025052019B0057,emp006,2019-05-25 10:31:23,135000.0
10025052019B0057,emp006,2019-05-25 10:31:23,135000.0
10025052019B0057,emp006,2019-05-25 10:31:23,135000.0
10124052019B0019,emp011,2019-05-24 15:28:05,405000.0
10124052019B0019,emp011,2019-05-24 15:28:05,405000.0
10124052019B0019,emp011,2019-05-24 15:28:05,405000.0
10124052019B0019,emp011,2019-05-24 15:28:05,405000.0
10124052019B0019,emp011,2019-05-24 15:28:05,405000.0
10124052019B0019,emp011,2019-05-24 15:28:05,405000.0
10124052019B0019,emp011,2019-05-24 15:28:05,405000.0
10124052019B0019,emp011,2019-05-24 15:28:05,405000.0
10124052019B0019,emp011,2019-05-24 15:28:05,405000.0
10110052019B0081,emp009,2019-05-10 14:47:08,90000.0
10110052019B0081,emp009,2019-05-10 14:47:08,90000.0
10012052019B0321,emp014,2019-05-12 19:18:45,90000.0
10012052019B0321,emp014,2019-05-12 19:18:45,90000.0
12521052019B0019,emp011,2019-05-21 18:41:13,90000.0
12521052019B0019,emp011,2019-05-21 18:41:13,90000.0
10117052019B0006,emp011,2019-05-17 14:49:41,90000.0
10117052019B0006,emp011,2019-05-17 14:49:41,90000.0
10025052019B0099,emp006,2019-05-25 12:24:34,90000.0
10025052019B0099,emp006,2019-05-25 12:24:34,90000.0
10114052019B0088,emp005,2019-05-14 19:14:34,90000.0
10114052019B0087,emp005,2019-05-14 19:12:32,90000.0
10114052019B0087,emp005,2019-05-14 19:12:32,90000.0
10005052019B0027,emp004,2019-05-05 08:58:15,90000.0
10005052019B0027,emp004,2019-05-05 08:58:15,90000.0
10115052019B0117,emp006,2019-05-15 21:28:21,180000.0
10115052019B0117,emp006,2019-05-15 21:28:21,180000.0
10115052019B0117,emp006,2019-05-15 21:28:21,180000.0
10115052019B0117,emp006,2019-05-15 21:28:21,180000.0
10002052019B0111,emp006,2019-05-02 11:23:38,90000.0
10002052019B0111,emp006,2019-05-02 11:23:38,90000.0
10021052019B0184,emp006,2019-05-21 19:50:58,90000.0
10021052019B0184,emp006,2019-05-21 19:50:58,90000.0
10025052019B0271,emp014,2019-05-25 19:42:17,90000.0
10025052019B0271,emp014,2019-05-25 19:42:17,90000.0
10126052019B0177,emp005,2019-05-26 19:01:16,90000.0
10126052019B0177,emp005,2019-05-26 19:01:16,90000.0
10117052019B0111,emp009,2019-05-17 19:09:18,90000.0
12509052019B0016,emp007,2019-05-09 16:53:48,90000.0
12509052019B0016,emp007,2019-05-09 16:53:48,90000.0
12509052019B0017,emp007,2019-05-09 16:57:47,135000.0
12509052019B0017,emp007,2019-05-09 16:57:47,135000.0
12509052019B0017,emp007,2019-05-09 16:57:47,135000.0
10022052019B0058,emp004,2019-05-22 13:42:47,90000.0
10022052019B0058,emp004,2019-05-22 13:42:47,90000.0
10020052019B0187,emp007,2019-05-20 19:02:51,90000.0
10020052019B0187,emp007,2019-05-20 19:02:51,90000.0
10029052019B0023,emp011,2019-05-29 17:31:58,90000.0
10029052019B0023,emp011,2019-05-29 17:31:58,90000.0
10022052019B0125,emp011,2019-05-22 18:13:53,90000.0
10014052019B0151,emp008,2019-05-14 17:14:23,90000.0
10106052019B0126,emp012,2019-05-06 19:14:14,90000.0
10106052019B0126,emp012,2019-05-06 19:14:14,90000.0
10112052019B0262,emp009,2019-05-12 17:54:37,225000.0
10112052019B0262,emp009,2019-05-12 17:54:37,225000.0
10112052019B0262,emp009,2019-05-12 17:54:37,225000.0
10112052019B0262,emp009,2019-05-12 17:54:37,225000.0
10112052019B0262,emp009,2019-05-12 17:54:37,225000.0
10108052019B0176,emp006,2019-05-08 19:18:19,90000.0
10108052019B0176,emp006,2019-05-08 19:18:19,90000.0
10018052019B0298,emp010,2019-05-18 20:13:47,90000.0
10123052019B0066,emp004,2019-05-23 19:42:55,90000.0
10123052019B0066,emp004,2019-05-23 19:42:55,90000.0
10031052019B0068,emp012,2019-05-31 10:44:13,90000.0
10031052019B0068,emp012,2019-05-31 10:44:13,90000.0
10112052019B0363,emp009,2019-05-12 19:58:29,90000.0
10112052019B0363,emp009,2019-05-12 19:58:29,90000.0
10005052019B0102,emp004,2019-05-05 11:01:30,135000.0
10005052019B0102,emp004,2019-05-05 11:01:30,135000.0
10005052019B0102,emp004,2019-05-05 11:01:30,135000.0
10005052019B0230,emp006,2019-05-05 13:52:51,90000.0
10005052019B0230,emp006,2019-05-05 13:52:51,90000.0
10009052019B0056,emp010,2019-05-09 10:01:54,90000.0
10009052019B0056,emp010,2019-05-09 10:01:54,90000.0
10111052019B0107,emp002,2019-05-11 14:09:20,90000.0
10111052019B0107,emp002,2019-05-11 14:09:20,90000.0
10030052019B0131,emp008,2019-05-30 17:09:29,135000.0
10030052019B0131,emp008,2019-05-30 17:09:29,135000.0
10030052019B0131,emp008,2019-05-30 17:09:29,135000.0
10120052019B0154,emp014,2019-05-20 21:40:14,90000.0
10120052019B0154,emp014,2019-05-20 21:40:14,90000.0
10115052019B0033,emp006,2019-05-15 17:01:39,90000.0
10115052019B0033,emp006,2019-05-15 17:01:39,90000.0
10110052019B0214,emp009,2019-05-10 19:04:49,90000.0
10110052019B0214,emp009,2019-05-10 19:04:49,90000.0
10110052019B0215,emp009,2019-05-10 19:05:54,135000.0
10110052019B0215,emp009,2019-05-10 19:05:54,135000.0
10110052019B0215,emp009,2019-05-10 19:05:54,135000.0
12525052019B0002,emp012,2019-05-25 15:20:52,45000.0
10012052019B0262,emp014,2019-05-12 17:18:13,90000.0
10012052019B0262,emp014,2019-05-12 17:18:13,90000.0
10011052019B0283,emp014,2019-05-11 19:03:24,90000.0
10011052019B0283,emp014,2019-05-11 19:03:24,90000.0
10011052019B0284,emp014,2019-05-11 19:04:24,90000.0
10011052019B0284,emp014,2019-05-11 19:04:24,90000.0
10011052019B0285,emp014,2019-05-11 19:05:37,180000.0
10011052019B0285,emp014,2019-05-11 19:05:37,180000.0
10011052019B0285,emp014,2019-05-11 19:05:37,180000.0
10011052019B0285,emp014,2019-05-11 19:05:37,180000.0
10011052019B0043,emp012,2019-05-11 09:38:25,45000.0
10011052019B0044,emp012,2019-05-11 09:39:41,45000.0
10011052019B0035,emp012,2019-05-11 09:09:42,180000.0
10011052019B0035,emp012,2019-05-11 09:09:42,180000.0
10011052019B0035,emp012,2019-05-11 09:09:42,180000.0
10011052019B0035,emp012,2019-05-11 09:09:42,180000.0
10011052019B0036,emp012,2019-05-11 09:10:50,45000.0
10025052019B0074,emp006,2019-05-25 11:10:24,225000.0
10025052019B0074,emp006,2019-05-25 11:10:24,225000.0
10025052019B0074,emp006,2019-05-25 11:10:24,225000.0
10025052019B0074,emp006,2019-05-25 11:10:24,225000.0
10025052019B0074,emp006,2019-05-25 11:10:24,225000.0
10030052019B0148,emp008,2019-05-30 18:14:09,135000.0
10030052019B0148,emp008,2019-05-30 18:14:09,135000.0
10030052019B0148,emp008,2019-05-30 18:14:09,135000.0
10027052019B0165,emp005,2019-05-27 17:40:22,135000.0
10027052019B0165,emp005,2019-05-27 17:40:22,135000.0
10027052019B0165,emp005,2019-05-27 17:40:22,135000.0
10027052019B0166,emp005,2019-05-27 17:43:50,90000.0
10027052019B0166,emp005,2019-05-27 17:43:50,90000.0
10107052019B0064,emp011,2019-05-07 18:50:12,90000.0
10107052019B0064,emp011,2019-05-07 18:50:12,90000.0
10012052019B0341,emp014,2019-05-12 19:50:56,90000.0
10012052019B0341,emp014,2019-05-12 19:50:56,90000.0
12511052019B0053,emp007,2019-05-11 18:06:52,225000.0
12511052019B0053,emp007,2019-05-11 18:06:52,225000.0
12511052019B0053,emp007,2019-05-11 18:06:52,225000.0
12511052019B0053,emp007,2019-05-11 18:06:52,225000.0
12511052019B0053,emp007,2019-05-11 18:06:52,225000.0
10026052019B0332,emp007,2019-05-26 20:26:13,90000.0
10026052019B0332,emp007,2019-05-26 20:26:13,90000.0
12521052019B0047,emp011,2019-05-21 20:09:07,90000.0
12521052019B0047,emp011,2019-05-21 20:09:07,90000.0
12521052019B0048,emp011,2019-05-21 20:25:09,90000.0
12521052019B0048,emp011,2019-05-21 20:25:09,90000.0
10015052019B0077,emp014,2019-05-15 12:13:49,90000.0
10015052019B0077,emp014,2019-05-15 12:13:49,90000.0
10113052019B0140,emp012,2019-05-13 21:10:22,90000.0
10113052019B0140,emp012,2019-05-13 21:10:22,90000.0
10113052019B0139,emp012,2019-05-13 21:07:08,90000.0
10113052019B0139,emp012,2019-05-13 21:07:08,90000.0
10113052019B0141,emp012,2019-05-13 21:11:51,90000.0
10113052019B0141,emp012,2019-05-13 21:11:51,90000.0
10002052019B0022,emp006,2019-05-02 09:01:39,180000.0
10002052019B0022,emp006,2019-05-02 09:01:39,180000.0
10002052019B0022,emp006,2019-05-02 09:01:39,180000.0
10002052019B0022,emp006,2019-05-02 09:01:39,180000.0
10019052019B0091,emp008,2019-05-19 11:14:41,90000.0
10019052019B0091,emp008,2019-05-19 11:14:41,90000.0
10025052019B0275,emp014,2019-05-25 19:47:27,90000.0
10025052019B0275,emp014,2019-05-25 19:47:27,90000.0
10117052019B0005,emp010,2019-05-17 19:30:11,90000.0
10117052019B0005,emp010,2019-05-17 19:30:11,90000.0
10128052019B0048,emp005,2019-05-28 16:35:30,90000.0
10128052019B0048,emp005,2019-05-28 16:35:30,90000.0
10009052019B0094,emp010,2019-05-09 12:09:09,225000.0
10009052019B0094,emp010,2019-05-09 12:09:09,225000.0
10009052019B0094,emp010,2019-05-09 12:09:09,225000.0
10009052019B0094,emp010,2019-05-09 12:09:09,225000.0
10009052019B0094,emp010,2019-05-09 12:09:09,225000.0
12510052019B0026,emp006,2019-05-10 18:17:44,45000.0
10031052019B0345,emp005,2019-05-31 19:37:18,45000.0
10019052019B0023,emp008,2019-05-19 09:14:24,90000.0
10019052019B0023,emp008,2019-05-19 09:14:24,90000.0
10019052019B0022,emp008,2019-05-19 09:13:37,90000.0
10026052019B0055,emp011,2019-05-26 10:15:04,90000.0
10016052019B0018,emp012,2019-05-16 08:34:39,450000.0
10016052019B0018,emp012,2019-05-16 08:34:39,450000.0
10016052019B0018,emp012,2019-05-16 08:34:39,450000.0
10016052019B0018,emp012,2019-05-16 08:34:39,450000.0
10016052019B0018,emp012,2019-05-16 08:34:39,450000.0
10016052019B0018,emp012,2019-05-16 08:34:39,450000.0
10016052019B0018,emp012,2019-05-16 08:34:39,450000.0
10016052019B0018,emp012,2019-05-16 08:34:39,450000.0
10016052019B0018,emp012,2019-05-16 08:34:39,450000.0
10016052019B0018,emp012,2019-05-16 08:34:39,450000.0
12519052019B0065,emp004,2019-05-19 19:23:38,180000.0
12519052019B0065,emp004,2019-05-19 19:23:38,180000.0
12519052019B0065,emp004,2019-05-19 19:23:38,180000.0
12519052019B0065,emp004,2019-05-19 19:23:38,180000.0
10012052019B0288,emp014,2019-05-12 18:14:16,180000.0
10012052019B0288,emp014,2019-05-12 18:14:16,180000.0
10012052019B0288,emp014,2019-05-12 18:14:16,180000.0
10012052019B0288,emp014,2019-05-12 18:14:16,180000.0
10126052019B0149,emp005,2019-05-26 17:45:51,90000.0
10126052019B0149,emp005,2019-05-26 17:45:51,90000.0
10024052019B0241,emp006,2019-05-24 18:36:47,90000.0
10024052019B0241,emp006,2019-05-24 18:36:47,90000.0
10007052019B0035,emp012,2019-05-07 09:32:51,225000.0
10007052019B0035,emp012,2019-05-07 09:32:51,225000.0
10007052019B0035,emp012,2019-05-07 09:32:51,225000.0
10007052019B0035,emp012,2019-05-07 09:32:51,225000.0
10007052019B0036,emp012,2019-05-07 09:36:00,180000.0
10007052019B0036,emp012,2019-05-07 09:36:00,180000.0
10007052019B0036,emp012,2019-05-07 09:36:00,180000.0
10007052019B0036,emp012,2019-05-07 09:36:00,180000.0
10007052019B0035,emp012,2019-05-07 09:32:51,225000.0
10021052019B0056,emp012,2019-05-21 12:47:29,90000.0
10021052019B0056,emp012,2019-05-21 12:47:29,90000.0
10112052019B0270,emp009,2019-05-12 18:06:35,225000.0
10112052019B0270,emp009,2019-05-12 18:06:35,225000.0
10112052019B0270,emp009,2019-05-12 18:06:35,225000.0
10112052019B0270,emp009,2019-05-12 18:06:35,225000.0
10112052019B0270,emp009,2019-05-12 18:06:35,225000.0
10009052019B0096,emp010,2019-05-09 12:12:23,180000.0
10009052019B0096,emp010,2019-05-09 12:12:23,180000.0
10009052019B0096,emp010,2019-05-09 12:12:23,180000.0
10009052019B0096,emp010,2019-05-09 12:12:23,180000.0
10021052019B0154,emp006,2019-05-21 18:26:15,90000.0
10021052019B0154,emp006,2019-05-21 18:26:15,90000.0
10012052019B0087,emp002,2019-05-12 11:45:54,135000.0
10012052019B0087,emp002,2019-05-12 11:45:54,135000.0
10012052019B0087,emp002,2019-05-12 11:45:54,135000.0
10017052019B0090,emp012,2019-05-17 13:06:28,90000.0
10017052019B0090,emp012,2019-05-17 13:06:28,90000.0
10005052019B0052,emp004,2019-05-05 09:32:21,90000.0
10005052019B0052,emp004,2019-05-05 09:32:21,90000.0
10128052019B0013,emp005,2019-05-28 15:07:15,315000.0
10128052019B0013,emp005,2019-05-28 15:07:15,315000.0
10128052019B0013,emp005,2019-05-28 15:07:15,315000.0
10128052019B0013,emp005,2019-05-28 15:07:15,315000.0
10128052019B0013,emp005,2019-05-28 15:07:15,315000.0
10128052019B0013,emp005,2019-05-28 15:07:15,315000.0
10128052019B0013,emp005,2019-05-28 15:07:15,315000.0
10023052019B0073,emp010,2019-05-23 12:13:04,270000.0
10023052019B0073,emp010,2019-05-23 12:13:04,270000.0
10023052019B0073,emp010,2019-05-23 12:13:04,270000.0
10023052019B0073,emp010,2019-05-23 12:13:04,270000.0
10023052019B0073,emp010,2019-05-23 12:13:04,270000.0
10023052019B0073,emp010,2019-05-23 12:13:04,270000.0
10125052019B0176,emp011,2019-05-25 19:13:41,90000.0
10125052019B0176,emp011,2019-05-25 19:13:41,90000.0
10023052019B0194,emp011,2019-05-23 19:14:46,90000.0
10023052019B0194,emp011,2019-05-23 19:14:46,90000.0
10106052019B0078,emp012,2019-05-06 17:58:01,45000.0
10015052019B0174,emp014,2019-05-15 15:13:12,135000.0
10015052019B0174,emp014,2019-05-15 15:13:12,135000.0
10015052019B0174,emp014,2019-05-15 15:13:12,135000.0
10105052019B0066,emp011,2019-05-05 10:44:15,180000.0
10105052019B0066,emp011,2019-05-05 10:44:15,180000.0
10105052019B0066,emp011,2019-05-05 10:44:15,180000.0
10105052019B0066,emp011,2019-05-05 10:44:15,180000.0
10105052019B0022,emp011,2019-05-05 09:38:41,90000.0
10105052019B0022,emp011,2019-05-05 09:38:41,90000.0
10102052019B0074,emp011,2019-05-02 19:25:04,135000.0
10102052019B0074,emp011,2019-05-02 19:25:04,135000.0
10102052019B0074,emp011,2019-05-02 19:25:04,135000.0
10006052019B0105,emp006,2019-05-06 12:03:54,90000.0
10006052019B0105,emp006,2019-05-06 12:03:54,90000.0
10015052019B0115,emp014,2019-05-15 13:11:40,90000.0
10015052019B0115,emp014,2019-05-15 13:11:40,90000.0
10015052019B0100,emp014,2019-05-15 12:56:47,90000.0
10015052019B0100,emp014,2019-05-15 12:56:47,90000.0
10015052019B0102,emp014,2019-05-15 12:59:27,90000.0
10015052019B0102,emp014,2019-05-15 12:59:27,90000.0
10021052019B0004,emp012,2019-05-21 08:53:47,450000.0
10021052019B0004,emp012,2019-05-21 08:53:47,450000.0
10021052019B0004,emp012,2019-05-21 08:53:47,450000.0
10021052019B0004,emp012,2019-05-21 08:53:47,450000.0
10021052019B0004,emp012,2019-05-21 08:53:47,450000.0
10021052019B0004,emp012,2019-05-21 08:53:47,450000.0
10021052019B0004,emp012,2019-05-21 08:53:47,450000.0
10021052019B0004,emp012,2019-05-21 08:53:47,450000.0
10021052019B0004,emp012,2019-05-21 08:53:47,450000.0
10021052019B0004,emp012,2019-05-21 08:53:47,450000.0
10112052019B0143,emp011,2019-05-12 14:54:27,90000.0
12502052019B0036,emp010,2019-05-02 19:41:21,135000.0
12502052019B0036,emp010,2019-05-02 19:41:21,135000.0
12502052019B0036,emp010,2019-05-02 19:41:21,135000.0
10028052019B0108,emp007,2019-05-28 17:49:32,90000.0
10028052019B0108,emp007,2019-05-28 17:49:32,90000.0
10117052019B0075,emp009,2019-05-17 18:04:04,225000.0
10117052019B0075,emp009,2019-05-17 18:04:04,225000.0
10117052019B0075,emp009,2019-05-17 18:04:04,225000.0
10117052019B0075,emp009,2019-05-17 18:04:04,225000.0
10117052019B0075,emp009,2019-05-17 18:04:04,225000.0
10005052019B0380,emp007,2019-05-05 18:10:56,45000.0
10108052019B0204,emp006,2019-05-08 20:30:23,90000.0
10108052019B0204,emp006,2019-05-08 20:30:23,90000.0
10018052019B0039,emp006,2019-05-18 09:26:08,90000.0
10018052019B0039,emp006,2019-05-18 09:26:08,90000.0
10015052019B0026,emp014,2019-05-15 09:01:24,90000.0
10015052019B0026,emp014,2019-05-15 09:01:24,90000.0
10105052019B0132,emp011,2019-05-05 13:29:11,90000.0
10105052019B0132,emp011,2019-05-05 13:29:11,90000.0
10012052019B0068,emp002,2019-05-12 10:57:06,135000.0
10012052019B0068,emp002,2019-05-12 10:57:06,135000.0
10012052019B0068,emp002,2019-05-12 10:57:06,135000.0
10011052019B0134,emp012,2019-05-11 13:03:36,90000.0
10011052019B0134,emp012,2019-05-11 13:03:36,90000.0
10006052019B0013,emp006,2019-05-06 08:51:54,90000.0
10006052019B0013,emp006,2019-05-06 08:51:54,90000.0
10130052019B0058,emp005,2019-05-30 16:24:32,180000.0
10130052019B0058,emp005,2019-05-30 16:24:32,180000.0
10130052019B0058,emp005,2019-05-30 16:24:32,180000.0
10130052019B0058,emp005,2019-05-30 16:24:32,180000.0
10005052019B0232,emp006,2019-05-05 13:54:19,180000.0
10005052019B0232,emp006,2019-05-05 13:54:19,180000.0
10017052019B0180,emp014,2019-05-17 19:29:00,180000.0
10017052019B0180,emp014,2019-05-17 19:29:00,180000.0
10017052019B0180,emp014,2019-05-17 19:29:00,180000.0
10017052019B0180,emp014,2019-05-17 19:29:00,180000.0
10024052019B0035,emp005,2019-05-24 10:24:23,180000.0
10024052019B0035,emp005,2019-05-24 10:24:23,180000.0
10024052019B0035,emp005,2019-05-24 10:24:23,180000.0
10024052019B0035,emp005,2019-05-24 10:24:23,180000.0
10111052019B0034,emp011,2019-05-11 09:30:52,90000.0
10015052019B0140,emp014,2019-05-15 14:15:24,45000.0
12526052019B0050,emp012,2019-05-26 19:40:35,90000.0
12526052019B0050,emp012,2019-05-26 19:40:35,90000.0
12526052019B0051,emp012,2019-05-26 19:41:45,90000.0
12526052019B0051,emp012,2019-05-26 19:41:45,90000.0
12526052019B0049,emp012,2019-05-26 19:38:37,90000.0
12526052019B0049,emp012,2019-05-26 19:38:37,90000.0
10020052019B0030,emp012,2019-05-20 10:31:23,90000.0
10017052019B0056,emp012,2019-05-17 11:23:04,90000.0
10017052019B0055,emp012,2019-05-17 11:20:40,90000.0
10017052019B0055,emp012,2019-05-17 11:20:40,90000.0
10017052019B0056,emp012,2019-05-17 11:23:04,90000.0
10126052019B0071,emp010,2019-05-26 16:02:59,90000.0
10126052019B0071,emp010,2019-05-26 16:02:59,90000.0
10031052019B0193,emp006,2019-05-31 14:16:53,90000.0
10031052019B0193,emp006,2019-05-31 14:16:53,90000.0
10016052019B0315,emp006,2019-05-16 20:15:02,90000.0
10016052019B0315,emp006,2019-05-16 20:15:02,90000.0
10019052019B0007,emp008,2019-05-19 08:34:26,90000.0
10031052019B0240,emp006,2019-05-31 15:45:02,90000.0
10016052019B0198,emp012,2019-05-16 15:21:57,90000.0
10021052019B0081,emp012,2019-05-21 14:06:16,90000.0
10002052019B0061,emp006,2019-05-02 10:06:47,180000.0
10002052019B0061,emp006,2019-05-02 10:06:47,180000.0
10002052019B0061,emp006,2019-05-02 10:06:47,180000.0
10002052019B0061,emp006,2019-05-02 10:06:47,180000.0
10131052019B0161,emp004,2019-05-31 19:11:49,90000.0
10131052019B0161,emp004,2019-05-31 19:11:49,90000.0
10131052019B0159,emp004,2019-05-31 19:10:10,90000.0
10131052019B0158,emp004,2019-05-31 19:09:15,90000.0
10131052019B0158,emp004,2019-05-31 19:09:15,90000.0
10131052019B0159,emp004,2019-05-31 19:10:10,90000.0
10105052019B0215,emp011,2019-05-05 16:11:19,90000.0
10105052019B0215,emp011,2019-05-05 16:11:19,90000.0
10019052019B0290,emp012,2019-05-19 19:01:39,90000.0
10019052019B0290,emp012,2019-05-19 19:01:39,90000.0
12519052019B0056,emp004,2019-05-19 18:44:33,90000.0
12519052019B0056,emp004,2019-05-19 18:44:33,90000.0
12527052019B0008,emp012,2019-05-27 19:11:16,135000.0
12527052019B0008,emp012,2019-05-27 19:11:16,135000.0
12527052019B0008,emp012,2019-05-27 19:11:16,135000.0
10011052019B0340,emp014,2019-05-11 20:57:50,90000.0
10011052019B0340,emp014,2019-05-11 20:57:50,90000.0
10111052019B0223,emp001,2019-05-11 18:15:31,135000.0
10111052019B0223,emp001,2019-05-11 18:15:31,135000.0
10111052019B0223,emp001,2019-05-11 18:15:31,135000.0
10021052019B0006,emp012,2019-05-21 09:38:34,990000.0
10021052019B0006,emp012,2019-05-21 09:38:34,990000.0
10021052019B0006,emp012,2019-05-21 09:38:34,990000.0
10021052019B0006,emp012,2019-05-21 09:38:34,990000.0
10121052019B0002,emp011,2019-05-21 15:01:25,810000.0
10121052019B0002,emp011,2019-05-21 15:01:25,810000.0
10121052019B0002,emp011,2019-05-21 15:01:25,810000.0
10121052019B0002,emp011,2019-05-21 15:01:25,810000.0
10121052019B0002,emp011,2019-05-21 15:01:25,810000.0
10121052019B0002,emp011,2019-05-21 15:01:25,810000.0
10121052019B0002,emp011,2019-05-21 15:01:25,810000.0
10121052019B0002,emp011,2019-05-21 15:01:25,810000.0
10121052019B0002,emp011,2019-05-21 15:01:25,810000.0
10121052019B0002,emp011,2019-05-21 15:01:25,810000.0
10121052019B0002,emp011,2019-05-21 15:01:25,810000.0
10121052019B0002,emp011,2019-05-21 15:01:25,810000.0
10121052019B0002,emp011,2019-05-21 15:01:25,810000.0
10121052019B0002,emp011,2019-05-21 15:01:25,810000.0
10121052019B0002,emp011,2019-05-21 15:01:25,810000.0
10121052019B0002,emp011,2019-05-21 15:01:25,810000.0
10121052019B0002,emp011,2019-05-21 15:01:25,810000.0
10121052019B0002,emp011,2019-05-21 15:01:25,810000.0
10021052019B0006,emp012,2019-05-21 09:38:34,990000.0
10021052019B0006,emp012,2019-05-21 09:38:34,990000.0
10021052019B0006,emp012,2019-05-21 09:38:34,990000.0
10021052019B0006,emp012,2019-05-21 09:38:34,990000.0
10021052019B0006,emp012,2019-05-21 09:38:34,990000.0
10021052019B0006,emp012,2019-05-21 09:38:34,990000.0
10021052019B0006,emp012,2019-05-21 09:38:34,990000.0
10021052019B0006,emp012,2019-05-21 09:38:34,990000.0
10021052019B0006,emp012,2019-05-21 09:38:34,990000.0
10021052019B0006,emp012,2019-05-21 09:38:34,990000.0
10021052019B0006,emp012,2019-05-21 09:38:34,990000.0
10021052019B0006,emp012,2019-05-21 09:38:34,990000.0
10021052019B0006,emp012,2019-05-21 09:38:34,990000.0
10021052019B0006,emp012,2019-05-21 09:38:34,990000.0
10021052019B0006,emp012,2019-05-21 09:38:34,990000.0
10021052019B0006,emp012,2019-05-21 09:38:34,990000.0
10021052019B0006,emp012,2019-05-21 09:38:34,990000.0
10021052019B0006,emp012,2019-05-21 09:38:34,990000.0
10009052019B0008,emp010,2019-05-09 08:25:44,90000.0
10009052019B0008,emp010,2019-05-09 08:25:44,90000.0
10118052019B0092,emp002,2019-05-18 16:09:34,45000.0
10124052019B0084,emp014,2019-05-24 19:10:17,90000.0
10124052019B0084,emp014,2019-05-24 19:10:17,90000.0
10131052019B0176,emp004,2019-05-31 19:32:06,90000.0
10131052019B0176,emp004,2019-05-31 19:32:06,90000.0
10131052019B0175,emp004,2019-05-31 19:30:50,90000.0
10131052019B0175,emp004,2019-05-31 19:30:50,90000.0
10016052019B0234,emp006,2019-05-16 17:39:27,90000.0
10016052019B0234,emp006,2019-05-16 17:39:27,90000.0
10024052019B0095,emp005,2019-05-24 13:08:04,90000.0
10024052019B0095,emp005,2019-05-24 13:08:04,90000.0
10024052019B0097,emp005,2019-05-24 13:15:46,45000.0
10024052019B0154,emp006,2019-05-24 15:07:54,90000.0
10024052019B0096,emp005,2019-05-24 13:14:04,270000.0
10024052019B0154,emp006,2019-05-24 15:07:54,90000.0
10024052019B0096,emp005,2019-05-24 13:14:04,270000.0
10024052019B0096,emp005,2019-05-24 13:14:04,270000.0
10024052019B0096,emp005,2019-05-24 13:14:04,270000.0
10024052019B0096,emp005,2019-05-24 13:14:04,270000.0
10024052019B0096,emp005,2019-05-24 13:14:04,270000.0
10102052019B0103,emp011,2019-05-02 21:11:37,90000.0
12528052019B0034,emp008,2019-05-28 19:44:58,225000.0
12528052019B0034,emp008,2019-05-28 19:44:58,225000.0
12528052019B0034,emp008,2019-05-28 19:44:58,225000.0
12528052019B0034,emp008,2019-05-28 19:44:58,225000.0
12528052019B0034,emp008,2019-05-28 19:44:58,225000.0
10111052019B0312,emp015,2019-05-11 20:20:35,90000.0
10111052019B0312,emp015,2019-05-11 20:20:35,90000.0
10110052019B0190,emp009,2019-05-10 18:37:43,90000.0
10110052019B0190,emp009,2019-05-10 18:37:43,90000.0
10123052019B0047,emp004,2019-05-23 18:58:00,90000.0
10123052019B0047,emp004,2019-05-23 18:58:00,90000.0
10001052019B00PP,Website,2019-05-31 21:35:00,45000.0
10001052019B00PP,Website,2019-05-31 21:35:00,45000.0
10131052019B0145,emp004,2019-05-31 18:58:11,90000.0
10131052019B0145,emp004,2019-05-31 18:58:11,90000.0
10131052019B0146,emp004,2019-05-31 19:00:17,90000.0
10131052019B0146,emp004,2019-05-31 19:00:17,90000.0
10115052019B0027,emp006,2019-05-15 16:38:01,90000.0
10115052019B0027,emp006,2019-05-15 16:38:01,90000.0
10125052019B0228,emp011,2019-05-25 20:12:39,90000.0
10125052019B0228,emp011,2019-05-25 20:12:39,90000.0
10024052019B0196,emp006,2019-05-24 17:04:13,90000.0
10024052019B0196,emp006,2019-05-24 17:04:13,90000.0
10014052019B0073,emp002,2019-05-14 12:44:00,90000.0
10014052019B0073,emp002,2019-05-14 12:44:00,90000.0
10118052019B0058,emp011,2019-05-18 14:53:52,360000.0
10118052019B0058,emp011,2019-05-18 14:53:52,360000.0
10118052019B0058,emp011,2019-05-18 14:53:52,360000.0
10118052019B0058,emp011,2019-05-18 14:53:52,360000.0
10118052019B0059,emp011,2019-05-18 14:54:39,135000.0
12518052019B0003,emp010,2019-05-18 15:00:27,45000.0
10118052019B0058,emp011,2019-05-18 14:53:52,360000.0
10118052019B0058,emp011,2019-05-18 14:53:52,360000.0
10118052019B0058,emp011,2019-05-18 14:53:52,360000.0
10118052019B0058,emp011,2019-05-18 14:53:52,360000.0
10118052019B0059,emp011,2019-05-18 14:54:39,135000.0
10118052019B0059,emp011,2019-05-18 14:54:39,135000.0
10126052019B0082,emp010,2019-05-26 16:29:33,90000.0
